window_start,window_end,occupied_spaces,total_spaces,occupancy_rate,hour,minute,day_of_week,day_name,is_weekend,month,date,occupancy_class
2018-04-27 8:15:00,2018-04-27 8:30:00,4,54,0.0741,8,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 8:30:00,2018-04-27 8:45:00,4,54,0.0741,8,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 8:45:00,2018-04-27 9:00:00,4,54,0.0741,8,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 9:00:00,2018-04-27 9:15:00,4,54,0.0741,9,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 9:15:00,2018-04-27 9:30:00,4,54,0.0741,9,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 9:30:00,2018-04-27 9:45:00,4,54,0.0741,9,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 9:45:00,2018-04-27 10:00:00,4,54,0.0741,9,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 10:00:00,2018-04-27 10:15:00,3,54,0.0556,10,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 10:15:00,2018-04-27 10:30:00,3,54,0.0556,10,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 10:30:00,2018-04-27 10:45:00,3,54,0.0556,10,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 10:45:00,2018-04-27 11:00:00,3,54,0.0556,10,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 11:00:00,2018-04-27 11:15:00,3,54,0.0556,11,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 11:15:00,2018-04-27 11:30:00,3,54,0.0556,11,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 11:30:00,2018-04-27 11:45:00,3,54,0.0556,11,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 11:45:00,2018-04-27 12:00:00,3,54,0.0556,11,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 12:00:00,2018-04-27 12:15:00,3,54,0.0556,12,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 12:15:00,2018-04-27 12:30:00,3,54,0.0556,12,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 12:30:00,2018-04-27 12:45:00,3,54,0.0556,12,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 12:45:00,2018-04-27 13:00:00,3,54,0.0556,12,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 13:00:00,2018-04-27 13:15:00,3,54,0.0556,13,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 13:15:00,2018-04-27 13:30:00,4,54,0.0741,13,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 13:30:00,2018-04-27 13:45:00,4,54,0.0741,13,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 13:45:00,2018-04-27 14:00:00,4,54,0.0741,13,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 14:00:00,2018-04-27 14:15:00,5,54,0.0926,14,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 14:15:00,2018-04-27 14:30:00,5,54,0.0926,14,15,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 14:30:00,2018-04-27 14:45:00,6,54,0.1111,14,30,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 14:45:00,2018-04-27 15:00:00,6,54,0.1111,14,45,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 15:00:00,2018-04-27 15:15:00,10,54,0.1852,15,0,4,Friday,0,4,2018-04-27,Not Busy
2018-04-27 15:15:00,2018-04-27 15:30:00,14,54,0.2593,15,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 15:30:00,2018-04-27 15:45:00,15,54,0.2778,15,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 15:45:00,2018-04-27 16:00:00,15,54,0.2778,15,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 16:00:00,2018-04-27 16:15:00,15,54,0.2778,16,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 16:15:00,2018-04-27 16:30:00,19,54,0.3519,16,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 16:30:00,2018-04-27 16:45:00,22,54,0.4074,16,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 16:45:00,2018-04-27 17:00:00,24,54,0.4444,16,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 17:00:00,2018-04-27 17:15:00,25,54,0.463,17,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 17:15:00,2018-04-27 17:30:00,27,54,0.5,17,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 17:30:00,2018-04-27 17:45:00,28,54,0.5185,17,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 17:45:00,2018-04-27 18:00:00,27,54,0.5,17,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 18:00:00,2018-04-27 18:15:00,27,54,0.5,18,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 18:15:00,2018-04-27 18:30:00,28,54,0.5185,18,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 18:30:00,2018-04-27 18:45:00,29,54,0.537,18,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 18:45:00,2018-04-27 19:00:00,29,54,0.537,18,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 19:00:00,2018-04-27 19:15:00,29,54,0.537,19,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 19:15:00,2018-04-27 19:30:00,29,54,0.537,19,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 19:30:00,2018-04-27 19:45:00,27,54,0.5,19,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 19:45:00,2018-04-27 20:00:00,28,54,0.5185,19,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 20:00:00,2018-04-27 20:15:00,26,54,0.4815,20,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 20:15:00,2018-04-27 20:30:00,28,54,0.5185,20,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 20:30:00,2018-04-27 20:45:00,28,54,0.5185,20,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 20:45:00,2018-04-27 21:00:00,26,54,0.4815,20,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 21:00:00,2018-04-27 21:15:00,26,54,0.4815,21,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 21:15:00,2018-04-27 21:30:00,27,54,0.5,21,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 21:30:00,2018-04-27 21:45:00,27,54,0.5,21,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 21:45:00,2018-04-27 22:00:00,26,54,0.4815,21,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 22:00:00,2018-04-27 22:15:00,25,54,0.463,22,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 22:15:00,2018-04-27 22:30:00,24,54,0.4444,22,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 22:30:00,2018-04-27 22:45:00,22,54,0.4074,22,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 22:45:00,2018-04-27 23:00:00,23,54,0.4259,22,45,4,Friday,0,4,2018-04-27,Busy
2018-04-27 23:00:00,2018-04-27 23:15:00,23,54,0.4259,23,0,4,Friday,0,4,2018-04-27,Busy
2018-04-27 23:15:00,2018-04-27 23:30:00,22,54,0.4074,23,15,4,Friday,0,4,2018-04-27,Busy
2018-04-27 23:30:00,2018-04-27 23:45:00,22,54,0.4074,23,30,4,Friday,0,4,2018-04-27,Busy
2018-04-27 23:45:00,2018-04-28 0:00:00,19,54,0.3519,23,45,4,Friday,0,4,2018-04-27,Busy
2018-04-28 0:00:00,2018-04-28 0:15:00,16,54,0.2963,0,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 0:15:00,2018-04-28 0:30:00,17,54,0.3148,0,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 0:30:00,2018-04-28 0:45:00,16,54,0.2963,0,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 0:45:00,2018-04-28 1:00:00,13,54,0.2407,0,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 1:00:00,2018-04-28 1:15:00,13,54,0.2407,1,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 1:15:00,2018-04-28 1:30:00,11,54,0.2037,1,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 1:30:00,2018-04-28 1:45:00,11,54,0.2037,1,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 1:45:00,2018-04-28 2:00:00,12,54,0.2222,1,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 2:00:00,2018-04-28 2:15:00,13,54,0.2407,2,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 2:15:00,2018-04-28 2:30:00,11,54,0.2037,2,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 2:30:00,2018-04-28 2:45:00,11,54,0.2037,2,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 2:45:00,2018-04-28 3:00:00,9,54,0.1667,2,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 3:00:00,2018-04-28 3:15:00,8,54,0.1481,3,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 3:15:00,2018-04-28 3:30:00,8,54,0.1481,3,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 3:30:00,2018-04-28 3:45:00,9,54,0.1667,3,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 3:45:00,2018-04-28 4:00:00,10,54,0.1852,3,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 4:00:00,2018-04-28 4:15:00,11,54,0.2037,4,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 4:15:00,2018-04-28 4:30:00,10,54,0.1852,4,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 4:30:00,2018-04-28 4:45:00,9,54,0.1667,4,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 4:45:00,2018-04-28 5:00:00,8,54,0.1481,4,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 5:00:00,2018-04-28 5:15:00,9,54,0.1667,5,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 5:15:00,2018-04-28 5:30:00,9,54,0.1667,5,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 5:30:00,2018-04-28 5:45:00,9,54,0.1667,5,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 5:45:00,2018-04-28 6:00:00,9,54,0.1667,5,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 6:00:00,2018-04-28 6:15:00,9,54,0.1667,6,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 6:15:00,2018-04-28 6:30:00,9,54,0.1667,6,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 6:30:00,2018-04-28 6:45:00,9,54,0.1667,6,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 6:45:00,2018-04-28 7:00:00,9,54,0.1667,6,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 7:00:00,2018-04-28 7:15:00,9,54,0.1667,7,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 7:15:00,2018-04-28 7:30:00,9,54,0.1667,7,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 7:30:00,2018-04-28 7:45:00,9,54,0.1667,7,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 7:45:00,2018-04-28 8:00:00,9,54,0.1667,7,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 8:00:00,2018-04-28 8:15:00,9,54,0.1667,8,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 8:15:00,2018-04-28 8:30:00,8,54,0.1481,8,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 8:30:00,2018-04-28 8:45:00,8,54,0.1481,8,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 8:45:00,2018-04-28 9:00:00,8,54,0.1481,8,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 9:00:00,2018-04-28 9:15:00,8,54,0.1481,9,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 9:15:00,2018-04-28 9:30:00,8,54,0.1481,9,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 9:30:00,2018-04-28 9:45:00,8,54,0.1481,9,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 9:45:00,2018-04-28 10:00:00,8,54,0.1481,9,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 10:00:00,2018-04-28 10:15:00,8,54,0.1481,10,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 10:15:00,2018-04-28 10:30:00,8,54,0.1481,10,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 10:30:00,2018-04-28 10:45:00,8,54,0.1481,10,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 10:45:00,2018-04-28 11:00:00,8,54,0.1481,10,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 11:00:00,2018-04-28 11:15:00,8,54,0.1481,11,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 11:15:00,2018-04-28 11:30:00,8,54,0.1481,11,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 11:30:00,2018-04-28 11:45:00,8,54,0.1481,11,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 11:45:00,2018-04-28 12:00:00,8,54,0.1481,11,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 12:00:00,2018-04-28 12:15:00,8,54,0.1481,12,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 12:15:00,2018-04-28 12:30:00,8,54,0.1481,12,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 12:30:00,2018-04-28 12:45:00,9,54,0.1667,12,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 12:45:00,2018-04-28 13:00:00,9,54,0.1667,12,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 13:00:00,2018-04-28 13:15:00,10,54,0.1852,13,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 13:15:00,2018-04-28 13:30:00,10,54,0.1852,13,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 13:30:00,2018-04-28 13:45:00,9,54,0.1667,13,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 13:45:00,2018-04-28 14:00:00,9,54,0.1667,13,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 14:00:00,2018-04-28 14:15:00,10,54,0.1852,14,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 14:15:00,2018-04-28 14:30:00,9,54,0.1667,14,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 14:30:00,2018-04-28 14:45:00,9,54,0.1667,14,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 14:45:00,2018-04-28 15:00:00,10,54,0.1852,14,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 15:00:00,2018-04-28 15:15:00,10,54,0.1852,15,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 15:15:00,2018-04-28 15:30:00,11,54,0.2037,15,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 15:30:00,2018-04-28 15:45:00,12,54,0.2222,15,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 15:45:00,2018-04-28 16:00:00,12,54,0.2222,15,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 16:00:00,2018-04-28 16:15:00,12,54,0.2222,16,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 16:15:00,2018-04-28 16:30:00,12,54,0.2222,16,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 16:30:00,2018-04-28 16:45:00,12,54,0.2222,16,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 16:45:00,2018-04-28 17:00:00,13,54,0.2407,16,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 17:00:00,2018-04-28 17:15:00,12,54,0.2222,17,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 17:15:00,2018-04-28 17:30:00,12,54,0.2222,17,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 17:30:00,2018-04-28 17:45:00,12,54,0.2222,17,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 17:45:00,2018-04-28 18:00:00,13,54,0.2407,17,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 18:00:00,2018-04-28 18:15:00,13,54,0.2407,18,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 18:15:00,2018-04-28 18:30:00,15,54,0.2778,18,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 18:30:00,2018-04-28 18:45:00,16,54,0.2963,18,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 18:45:00,2018-04-28 19:00:00,16,54,0.2963,18,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 19:00:00,2018-04-28 19:15:00,15,54,0.2778,19,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 19:15:00,2018-04-28 19:30:00,15,54,0.2778,19,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 19:30:00,2018-04-28 19:45:00,15,54,0.2778,19,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 19:45:00,2018-04-28 20:00:00,13,54,0.2407,19,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 20:00:00,2018-04-28 20:15:00,13,54,0.2407,20,0,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 20:15:00,2018-04-28 20:30:00,12,54,0.2222,20,15,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 20:30:00,2018-04-28 20:45:00,12,54,0.2222,20,30,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 20:45:00,2018-04-28 21:00:00,11,54,0.2037,20,45,5,Saturday,1,4,2018-04-28,Busy
2018-04-28 21:00:00,2018-04-28 21:15:00,10,54,0.1852,21,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 21:15:00,2018-04-28 21:30:00,9,54,0.1667,21,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 21:30:00,2018-04-28 21:45:00,9,54,0.1667,21,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 21:45:00,2018-04-28 22:00:00,8,54,0.1481,21,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 22:00:00,2018-04-28 22:15:00,8,54,0.1481,22,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 22:15:00,2018-04-28 22:30:00,6,54,0.1111,22,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 22:30:00,2018-04-28 22:45:00,6,54,0.1111,22,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 22:45:00,2018-04-28 23:00:00,6,54,0.1111,22,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 23:00:00,2018-04-28 23:15:00,7,54,0.1296,23,0,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 23:15:00,2018-04-28 23:30:00,7,54,0.1296,23,15,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 23:30:00,2018-04-28 23:45:00,8,54,0.1481,23,30,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-28 23:45:00,2018-04-29 0:00:00,8,54,0.1481,23,45,5,Saturday,1,4,2018-04-28,Not Busy
2018-04-29 0:00:00,2018-04-29 0:15:00,9,54,0.1667,0,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 0:15:00,2018-04-29 0:30:00,8,54,0.1481,0,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 0:30:00,2018-04-29 0:45:00,6,54,0.1111,0,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 0:45:00,2018-04-29 1:00:00,6,54,0.1111,0,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 1:00:00,2018-04-29 1:15:00,6,54,0.1111,1,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 1:15:00,2018-04-29 1:30:00,6,54,0.1111,1,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 1:30:00,2018-04-29 1:45:00,6,54,0.1111,1,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 1:45:00,2018-04-29 2:00:00,6,54,0.1111,1,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 2:00:00,2018-04-29 2:15:00,7,54,0.1296,2,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 2:15:00,2018-04-29 2:30:00,7,54,0.1296,2,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 2:30:00,2018-04-29 2:45:00,8,54,0.1481,2,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 2:45:00,2018-04-29 3:00:00,7,54,0.1296,2,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 3:00:00,2018-04-29 3:15:00,7,54,0.1296,3,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 3:15:00,2018-04-29 3:30:00,7,54,0.1296,3,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 3:30:00,2018-04-29 3:45:00,7,54,0.1296,3,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 3:45:00,2018-04-29 4:00:00,7,54,0.1296,3,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 4:00:00,2018-04-29 4:15:00,6,54,0.1111,4,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 4:15:00,2018-04-29 4:30:00,7,54,0.1296,4,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 4:30:00,2018-04-29 4:45:00,6,54,0.1111,4,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 4:45:00,2018-04-29 5:00:00,5,54,0.0926,4,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 5:00:00,2018-04-29 5:15:00,5,54,0.0926,5,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 5:15:00,2018-04-29 5:30:00,4,54,0.0741,5,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 5:30:00,2018-04-29 5:45:00,4,54,0.0741,5,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 5:45:00,2018-04-29 6:00:00,4,54,0.0741,5,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 6:00:00,2018-04-29 6:15:00,4,54,0.0741,6,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 6:15:00,2018-04-29 6:30:00,4,54,0.0741,6,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 6:30:00,2018-04-29 6:45:00,4,54,0.0741,6,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 6:45:00,2018-04-29 7:00:00,4,54,0.0741,6,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 7:00:00,2018-04-29 7:15:00,4,54,0.0741,7,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 7:15:00,2018-04-29 7:30:00,4,54,0.0741,7,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 7:30:00,2018-04-29 7:45:00,4,54,0.0741,7,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 7:45:00,2018-04-29 8:00:00,4,54,0.0741,7,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 8:00:00,2018-04-29 8:15:00,4,54,0.0741,8,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 8:15:00,2018-04-29 8:30:00,4,54,0.0741,8,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 8:30:00,2018-04-29 8:45:00,4,54,0.0741,8,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 8:45:00,2018-04-29 9:00:00,4,54,0.0741,8,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 9:00:00,2018-04-29 9:15:00,4,54,0.0741,9,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 9:15:00,2018-04-29 9:30:00,4,54,0.0741,9,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 9:30:00,2018-04-29 9:45:00,4,54,0.0741,9,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 9:45:00,2018-04-29 10:00:00,4,54,0.0741,9,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 10:00:00,2018-04-29 10:15:00,4,54,0.0741,10,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 10:15:00,2018-04-29 10:30:00,4,54,0.0741,10,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 10:30:00,2018-04-29 10:45:00,4,54,0.0741,10,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 10:45:00,2018-04-29 11:00:00,4,54,0.0741,10,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 11:00:00,2018-04-29 11:15:00,4,54,0.0741,11,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 11:15:00,2018-04-29 11:30:00,4,54,0.0741,11,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 11:30:00,2018-04-29 11:45:00,4,54,0.0741,11,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 11:45:00,2018-04-29 12:00:00,4,54,0.0741,11,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 12:00:00,2018-04-29 12:15:00,4,54,0.0741,12,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 12:15:00,2018-04-29 12:30:00,4,54,0.0741,12,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 12:30:00,2018-04-29 12:45:00,4,54,0.0741,12,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 12:45:00,2018-04-29 13:00:00,4,54,0.0741,12,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 13:00:00,2018-04-29 13:15:00,4,54,0.0741,13,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 13:15:00,2018-04-29 13:30:00,3,54,0.0556,13,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 13:30:00,2018-04-29 13:45:00,3,54,0.0556,13,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 13:45:00,2018-04-29 14:00:00,3,54,0.0556,13,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 14:00:00,2018-04-29 14:15:00,3,54,0.0556,14,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 14:15:00,2018-04-29 14:30:00,3,54,0.0556,14,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 14:30:00,2018-04-29 14:45:00,3,54,0.0556,14,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 14:45:00,2018-04-29 15:00:00,3,54,0.0556,14,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 15:00:00,2018-04-29 15:15:00,3,54,0.0556,15,0,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 15:15:00,2018-04-29 15:30:00,3,54,0.0556,15,15,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 15:30:00,2018-04-29 15:45:00,3,54,0.0556,15,30,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 15:45:00,2018-04-29 16:00:00,3,54,0.0556,15,45,6,Sunday,1,4,2018-04-29,Not Busy
2018-04-29 16:00:00,2018-04-29 16:15:00,3,54,0.0556,16,0,6,Sunday,1,4,2018-04-29,Not Busy
